ВЛ 10кВ № 3 ПС Шпикуловская
Тамбовская область, Жердевский район
510274
xy
320115.82	1281641.04	726
320185.01	1281609.99	727
320227.17	1281586.98	728
320266.55	1281565.49	729
320321.44	1281535.53	730
320366.29	1281511.06	731
320410.93	1281486.70	732
320456.99	1281461.56	733
320509.38	1281432.97	734
320552.34	1281409.53	735
320586.66	1281390.80	736
320612.22	1281376.85	737
320634.49	1281338.76	738
320662.70	1281290.53	739
320687.33	1281248.42	740
320716.40	1281198.71	741
320745.77	1281148.48	742
320768.65	1281109.37	743
320799.77	1281056.16	744
320825.10	1281012.83	745
320855.56	1280960.75	746
320881.21	1280916.90	747
320910.18	1280867.36	748
320939.11	1280817.89	749
320967.30	1280769.69	750
320997.08	1280718.77	751
321024.32	1280672.19	752
321053.17	1280622.87	753
321077.82	1280580.72	754
321109.24	1280526.97	755
321137.82	1280477.84	756
321168.08	1280425.81	757
321191.92	1280384.83	758
321221.17	1280334.53	759
321250.44	1280284.20	760
321279.86	1280233.63	761
321308.51	1280184.37	762
321339.70	1280130.74	763
321367.10	1280083.64	764
321396.88	1280032.43	765
321424.25	1279985.38	766
321449.98	1279941.15	767
321474.83	1279898.41	768
321475.45	1279897.55	769
321523.02	1279844.26	770
321573.53	1279787.66	771
321619.82	1279735.78	772
321666.79	1279683.15	773
321715.78	1279628.25	774
321761.63	1279576.87	775
321808.55	1279524.29	776
321853.22	1279474.23	777
321901.37	1279420.28	778
321950.13	1279365.63	779
321996.38	1279313.80	780
322042.37	1279262.26	781
322085.68	1279213.73	782
322134.26	1279159.29	783
322182.97	1279104.70	784
322231.72	1279050.07	785
322279.72	1278996.28	786
322326.60	1278943.74	787
322374.84	1278889.69	788
322424.81	1278833.69	789
322474.01	1278778.56	790
322474.23	1278778.32	791
322491.96	1278760.81	792
322473.48	1278740.15	793
322440.09	1278702.85	794
322393.77	1278651.10	795
322354.18	1278606.88	796
322317.11	1278565.46	797
322279.89	1278523.88	798
322239.51	1278478.76	799
322199.89	1278434.51	800
322162.79	1278393.05	801
322117.33	1278357.20	802
322115.23	1278352.97	803
322114.07	1278287.63	804
322114.83	1278227.97	805
322115.60	1278167.88	806
322116.37	1278107.34	807
322117.14	1278047.26	808
322117.89	1277988.30	809
322118.68	1277927.07	810
322119.44	1277867.32	811
322120.21	1277807.41	812
322120.96	1277748.23	813
322121.71	1277689.96	814
322122.46	1277631.10	815
322123.35	1277561.15	816
322124.42	1277456.75	817
322125.03	1277397.86	818
322125.67	1277335.49	819
322126.27	1277276.42	820
322126.92	1277213.19	821
322127.54	1277152.20	822
322128.01	1277106.96	823
322128.62	1277047.58	824
322100.55	1277004.81	825
322062.56	1276946.91	826
322028.06	1276894.33	827
322027.41	1276889.64	828
322042.51	1276841.99	829
322056.99	1276796.27	830
322070.07	1276755.00	831
