331630.72	1276626.48	228
331603.78	1276550.88	229
331573.66	1276469.37	230
331548.98	1276402.59	231
331521.14	1276327.22	232
331493.26	1276251.78	233
331465.07	1276172.12	234
331439.06	1276098.63	235
331412.80	1276024.44	236
331385.62	1275947.65	237
331359.04	1275872.56	238
331332.06	1275796.32	239
331302.92	1275713.99	240
331274.59	1275633.94	241
331247.40	1275560.12	242
331220.01	1275485.78	243
331191.00	1275407.02	244
331163.57	1275332.57	245
331135.01	1275255.02	246
331107.57	1275180.54	247
331079.82	1275105.20	248
331050.94	1275026.80	249
331023.65	1274952.71	250
331005.97	1274904.73	251
330955.52	1274936.68	252
330895.32	1274974.79	253
330884.09	1274957.04	254
330944.28	1274918.94	255
330996.35	1274885.97	256
331009.95	1274877.36	257
331019.45	1274880.57	258
331043.35	1274945.45	259
331070.64	1275019.54	260
331099.52	1275097.94	261
331127.27	1275173.28	262
331154.71	1275247.76	263
331183.27	1275325.31	264
331210.70	1275399.76	265
331239.71	1275478.52	266
331267.10	1275552.86	267
331294.38	1275626.91	268
331322.72	1275706.99	269
331351.86	1275789.32	270
331378.84	1275865.56	271
331405.42	1275940.65	272
331432.60	1276017.44	273
331458.86	1276091.63	274
331484.87	1276165.12	275
331513.00	1276244.60	276
331540.84	1276319.94	277
331568.68	1276395.31	278
331593.36	1276462.09	279
331623.51	1276543.69	280
331650.50	1276619.44	281
331676.94	1276693.65	282
331701.50	1276762.57	283
331731.18	1276845.87	284
331758.17	1276921.62	285
331782.23	1276989.15	286
331808.96	1277064.17	287
331833.33	1277132.55	288
331860.14	1277207.79	289
331885.00	1277277.57	290
331909.95	1277347.60	291
331936.52	1277422.15	292
331936.80	1277423.47	293
331943.14	1277496.89	294
331950.59	1277583.11	295
331958.21	1277671.38	296
331967.21	1277775.66	297
331973.31	1277846.27	298
331980.01	1277923.93	299
331980.94	1277933.98	300
331987.63	1278006.88	301
331995.15	1278088.87	302
332003.08	1278175.21	303
332008.73	1278236.75	304
332013.08	1278263.86	305
331999.15	1278270.71	306
331996.44	1278267.83	307
331943.16	1278282.79	308
331880.45	1278300.40	309
331803.27	1278322.06	310
331749.47	1278337.17	311
331687.82	1278354.48	312
331618.65	1278373.90	313
331553.44	1278392.21	314
331490.17	1278409.97	315
331450.07	1278421.23	316
331413.93	1278431.38	317
331411.88	1278431.54	318
331341.86	1278423.36	319
331279.45	1278416.07	320
331207.80	1278407.70	321
331144.13	1278400.27	322
331082.50	1278393.07	323
331016.90	1278385.41	324
330951.73	1278377.80	325
330886.95	1278370.12	326
330822.14	1278362.43	327
330756.76	1278354.67	328
330690.72	1278346.83	329
330629.42	1278339.56	330
330569.23	1278332.42	331
330502.11	1278324.45	332
330440.46	1278317.13	333
330376.26	1278309.52	334
330312.07	1278301.90	335
330248.89	1278294.40	336
330182.17	1278286.49	337
330117.36	1278278.79	338
330056.26	1278271.54	339
329992.31	1278263.96	340
329927.83	1278256.30	341
329865.42	1278248.90	342
329801.34	1278241.30	343
329738.10	1278233.79	344
329671.21	1278225.85	345
329611.46	1278218.76	346
329544.87	1278210.86	347
329481.05	1278203.29	348
329421.57	1278196.23	349
329363.08	1278189.29	350
329292.26	1278180.89	351
329223.16	1278172.69	352
329158.64	1278165.03	353
329096.89	1278157.70	354
329027.88	1278149.51	355
328962.65	1278141.77	356
328904.29	1278134.85	357
328859.77	1278129.56	358
328858.48	1278129.24	359
328795.87	1278104.84	360
328732.06	1278079.97	361
328671.77	1278056.47	362
328612.87	1278033.51	363
328552.76	1278010.09	364
328489.76	1277985.54	365
328429.39	1277962.01	366
328364.75	1277936.82	367
328311.34	1277916.00	368
328249.71	1277891.98	369
328189.85	1277868.66	370
328129.24	1277845.13	371
328071.43	1277822.68	372
328008.64	1277798.30	373
327955.20	1277777.55	374
327893.86	1277753.74	375
327835.63	1277731.13	376
327782.42	1277710.47	377
327713.21	1277683.60	378
327652.26	1277659.94	379
327591.08	1277636.19	380
327531.71	1277613.14	381
327471.73	1277589.85	382
327410.39	1277566.03	383
327350.56	1277542.81	384
327289.31	1277519.04	385
327228.45	1277495.42	386
327168.24	1277472.04	387
327110.55	1277449.65	388
327050.03	1277426.16	389
326989.10	1277402.51	390
326930.10	1277379.61	391
326868.93	1277355.87	392
326810.51	1277333.19	393
326751.27	1277310.20	394
326687.29	1277285.36	395
326628.29	1277262.46	396
326567.55	1277238.89	397
326507.62	1277216.95	398
326441.16	1277191.68	399
326382.08	1277169.22	400
326322.95	1277146.75	401
326269.90	1277126.58	402
326210.44	1277103.98	403
326151.19	1277081.46	404
326090.97	1277058.57	405
326039.19	1277038.89	406
325972.59	1277013.58	407
325908.98	1276989.40	408
325858.19	1276970.09	409
325797.89	1276947.17	410
325737.89	1276924.37	411
325685.18	1276904.33	412
325625.37	1276895.50	413
325572.66	1276887.71	414
325513.77	1276879.01	415
325487.24	1276929.21	416
325458.54	1276983.50	417
325432.97	1277031.87	418
325402.15	1277090.17	419
325369.99	1277151.01	420
325340.43	1277206.94	421
325311.80	1277261.10	422
325282.73	1277316.11	423
325255.26	1277368.07	424
325227.72	1277420.16	425
325198.07	1277476.27	426
325168.24	1277532.70	427
325137.52	1277590.82	428
325108.22	1277646.24	429
325077.31	1277704.72	430
325047.79	1277760.58	431
325016.57	1277819.63	432
324986.53	1277876.46	433
324957.06	1277932.22	434
324928.08	1277987.04	435
324896.82	1278046.18	436
324867.00	1278102.60	437
324838.41	1278156.69	438
324810.51	1278209.46	439
324781.03	1278265.24	440
324751.84	1278320.45	441
324748.88	1278323.03	442
324700.02	1278340.58	443
324635.62	1278363.70	444
324574.58	1278385.63	445
324510.57	1278408.62	446
324449.72	1278430.47	447
324387.75	1278452.72	448
324321.38	1278476.56	449
324262.48	1278497.71	450
324211.22	1278516.12	451
324155.94	1278535.98	452
324054.64	1278572.61	453
324005.28	1278590.42	454
323949.31	1278610.62	455
323901.03	1278628.05	456
323855.92	1278644.32	457
323853.55	1278644.61	458
323853.02	1278644.55	459
323845.71	1278644.89	460
323755.80	1278663.42	461
323676.95	1278679.68	462
323599.29	1278695.69	463
323593.67	1278693.62	464
323541.86	1278627.31	465
323502.96	1278577.53	466
323447.60	1278506.68	467
323394.63	1278438.90	468
323337.39	1278365.64	469
323287.41	1278301.68	470
323230.02	1278228.24	471
323175.06	1278157.91	472
323136.68	1278108.17	473
323125.22	1278093.31	474
323099.94	1278060.55	475
323057.96	1278006.13	476
323004.02	1277936.22	477
322963.51	1277883.69	478
322918.06	1277824.78	479
322871.03	1277763.82	480
322824.65	1277703.70	481
322780.68	1277646.69	482
322735.15	1277587.67	483
322687.51	1277525.91	484
322657.26	1277486.70	485
322587.26	1277478.20	486
322571.91	1277479.56	487
322569.86	1277485.77	488
322545.28	1277477.66	489
322547.24	1277460.66	490
322572.68	1277458.41	491
322554.51	1277410.77	492
322542.87	1277380.23	493
322485.47	1277296.33	494
322466.58	1277268.72	495
322433.18	1277219.90	496
322391.47	1277158.92	497
322346.94	1277093.84	498
322303.30	1277030.04	499
322258.94	1276965.85	500
322214.57	1276901.66	501
322171.66	1276839.58	502
322133.87	1276809.34	503
322125.41	1276832.66	504
322125.31	1276832.93	505
322118.59	1276848.69	506
322099.27	1276840.45	507
322105.84	1276825.05	508
322116.70	1276795.10	509
